M_NS500382:60:HKGL5BGX3:4:22610:5508:16254 2988307104 53 43.40
M_NS500382:60:HKGL5BGX3:1:11101:25667:1750 3111338292 39 51.28
M_NS500382:60:HKGL5BGX3:1:11101:24131:1859 2537409542 51 62.75
M_NS500382:60:HKGL5BGX3:2:11302:11181:16294 1782216901 45 66.67
M_NS500382:60:HKGL5BGX3:1:11101:22838:1935 2537409542 56 69.64
M_NS500382:60:HKGL5BGX3:2:13110:15423:19252 2542387049 84 66.67
M_NS500382:60:HKGL5BGX3:1:11101:23621:2678 2988307104 42 26.19
M_NS500382:60:HKGL5BGX3:3:23401:12484:3016 1786555517 82 71.95
M_NS500382:60:HKGL5BGX3:1:11101:11555:4867 391796048 40 45.00
M_NS500382:60:HKGL5BGX3:4:22401:8385:17552 1613611118 44 27.27
M_NS500382:60:HKGL5BGX3:2:13107:5672:1824 4070094777 51 41.18
M_NS500382:60:HKGL5BGX3:1:11101:26443:3281 3111338292 37 81.08
M_NS500382:60:HKGL5BGX3:1:11101:16368:3355 2501456156 78 33.33
M_NS500382:60:HKGL5BGX3:3:12612:23084:11505 2501456156 60 40.00
M_NS500382:60:HKGL5BGX3:4:13507:20842:16269 4070094777 58 37.93
R_NS500382:60:HKGL5BGX3:4:12505:12193:15506 2938669641 76 52.63
M_NS500382:60:HKGL5BGX3:1:11101:9851:3845 2120640771 43 76.74
M_NS500382:60:HKGL5BGX3:3:22405:13612:1498 4070094777 49 28.57
M_NS500382:60:HKGL5BGX3:4:23403:8367:18702 31831535 40 22.50
M_NS500382:60:HKGL5BGX3:3:23509:2751:1782 47310088 41 36.59
M_NS500382:60:HKGL5BGX3:4:23410:22119:5323 1786555517 68 63.24
M_NS500382:60:HKGL5BGX3:1:11101:18621:6157 3111338292 60 68.33
M_NS500382:60:HKGL5BGX3:2:11301:5405:19030 31831535 36 44.44
M_NS500382:60:HKGL5BGX3:2:23202:18021:15514 3224013471 42 40.48
M_NS500382:60:HKGL5BGX3:1:11101:7418:7291 4070094777 40 45.00
M_NS500382:60:HKGL5BGX3:3:21407:5784:16596 3111338292 94 62.77
M_NS500382:60:HKGL5BGX3:1:11101:19357:7446 3111338292 81 66.67
M_NS500382:60:HKGL5BGX3:3:22609:25277:10394 3111338292 56 66.07
M_NS500382:60:HKGL5BGX3:4:13507:7741:11565 3111338292 96 60.42
M_NS500382:60:HKGL5BGX3:1:11101:17869:8709 47310088 37 27.03
M_NS500382:60:HKGL5BGX3:1:11101:16476:8790 47310088 39 46.15
M_NS500382:60:HKGL5BGX3:3:21504:11194:14230 3111338292 43 74.42
M_NS500382:60:HKGL5BGX3:1:11101:21568:9295 1782216901 79 69.62
M_NS500382:60:HKGL5BGX3:1:11101:8752:9559 4070094777 43 30.23
M_NS500382:60:HKGL5BGX3:2:21301:26247:5938 2537409542 71 69.01
M_NS500382:60:HKGL5BGX3:2:12308:16716:4423 485307073 42 76.19
M_NS500382:60:HKGL5BGX3:2:23301:15052:1358 3111338292 39 74.36
M_NS500382:60:HKGL5BGX3:3:11605:20142:8236 485307073 40 62.50
M_NS500382:60:HKGL5BGX3:4:13407:14187:5012 3111338292 60 60.00
M_NS500382:60:HKGL5BGX3:1:11101:3778:10208 391796048 109 41.28
M_NS500382:60:HKGL5BGX3:1:11101:15669:10420 3111338292 65 75.38
M_NS500382:60:HKGL5BGX3:1:11101:23426:10560 47310088 54 38.89
M_NS500382:60:HKGL5BGX3:1:11101:3429:10600 31831535 50 42.00
M_NS500382:60:HKGL5BGX3:1:11101:1118:10670 485307073 74 54.05
M_NS500382:60:HKGL5BGX3:1:11101:25945:10904 47310088 92 45.65
M_NS500382:60:HKGL5BGX3:1:11101:19559:11194 4070094777 49 38.78
M_NS500382:60:HKGL5BGX3:1:11101:3122:11212 3111338292 40 75.00
M_NS500382:60:HKGL5BGX3:1:11101:11374:11248 2988307104 54 42.59
M_NS500382:60:HKGL5BGX3:1:11101:12031:11608 3111338292 57 64.91
M_NS500382:60:HKGL5BGX3:2:11104:15310:17066 3111338292 62 69.35
M_NS500382:60:HKGL5BGX3:2:22106:2327:4641 4070094777 62 33.87
M_NS500382:60:HKGL5BGX3:2:22105:5693:4138 3111338292 39 69.23
M_NS500382:60:HKGL5BGX3:1:11101:9548:12501 2120640771 71 76.06
M_NS500382:60:HKGL5BGX3:1:11101:23172:13927 2501456156 62 37.10
M_NS500382:60:HKGL5BGX3:4:21401:19996:16497 3111338292 67 65.67
M_NS500382:60:HKGL5BGX3:4:21611:26547:7783 2537409542 59 72.88
M_NS500382:60:HKGL5BGX3:2:13308:10713:17541 2988307104 43 41.86
M_NS500382:60:HKGL5BGX3:3:21405:23253:3703 4070094777 44 40.91
M_NS500382:60:HKGL5BGX3:3:23407:18496:10950 4070094777 52 42.31
M_NS500382:60:HKGL5BGX3:1:11101:2499:13253 4070094777 93 26.88
M_NS500382:60:HKGL5BGX3:1:11101:16843:13447 1334717807 83 78.31
M_NS500382:60:HKGL5BGX3:3:13611:25256:17680 3987290144 37 64.86
M_NS500382:60:HKGL5BGX3:4:13604:26366:11250 3987290144 48 62.50
M_NS500382:60:HKGL5BGX3:1:11101:12917:15008 2501456156 58 34.48
M_NS500382:60:HKGL5BGX3:3:11602:1997:2601 47310088 86 36.05
M_NS500382:60:HKGL5BGX3:2:12201:21862:10824 1814323118 77 25.97
M_NS500382:60:HKGL5BGX3:1:11101:7977:15352 391796048 43 41.86
M_NS500382:60:HKGL5BGX3:4:21609:16179:10175 3111338292 39 61.54
M_NS500382:60:HKGL5BGX3:4:21405:4326:14515 1860739569 67 74.63
M_NS500382:60:HKGL5BGX3:3:11503:23688:4187 2537409542 91 60.44
M_NS500382:60:HKGL5BGX3:3:13403:11221:14978 2501456156 57 31.58
M_NS500382:60:HKGL5BGX3:1:11101:16562:16368 1293883061 69 60.87
M_NS500382:60:HKGL5BGX3:2:12205:9721:4742 485307073 41 68.29
M_NS500382:60:HKGL5BGX3:4:21609:17293:4922 1786555517 62 62.90
M_NS500382:60:HKGL5BGX3:3:11610:17343:9553 47310088 94 45.74
M_NS500382:60:HKGL5BGX3:4:21605:5946:16810 2537409542 46 71.74
M_NS500382:60:HKGL5BGX3:2:12202:18858:3468 2537409542 43 65.12
M_NS500382:60:HKGL5BGX3:2:13302:6468:11652 1334717807 52 71.15
M_NS500382:60:HKGL5BGX3:2:23102:25796:10318 31831535 39 35.90
M_NS500382:60:HKGL5BGX3:4:23411:6270:10021 1782216901 80 65.00
M_NS500382:60:HKGL5BGX3:3:21406:17723:18796 3111338292 42 71.43
M_NS500382:60:HKGL5BGX3:1:11101:10656:18679 3111338292 59 57.63
M_NS500382:60:HKGL5BGX3:1:11101:11050:18899 3478659478 76 47.37
M_NS500382:60:HKGL5BGX3:2:12211:17164:12241 3111338292 68 73.53
M_NS500382:60:HKGL5BGX3:3:11412:10896:2330 3111338292 140 60.00
M_NS500382:60:HKGL5BGX3:1:11101:25087:19448 1860739569 45 77.78
M_NS500382:60:HKGL5BGX3:2:23301:25134:2804 3111338292 58 60.34
M_NS500382:60:HKGL5BGX3:1:11102:16991:2308 3111338292 52 65.38
M_NS500382:60:HKGL5BGX3:2:13208:19984:7505 3111338292 44 68.18
M_NS500382:60:HKGL5BGX3:2:12308:18433:19496 2542387049 94 68.09
M_NS500382:60:HKGL5BGX3:3:11504:26728:14983 4070094777 42 30.95
M_NS500382:60:HKGL5BGX3:3:22408:19617:1327 2988307104 40 45.00
M_NS500382:60:HKGL5BGX3:4:22408:16227:15526 47310088 60 40.00
M_NS500382:60:HKGL5BGX3:2:11307:13164:10571 3111338292 80 75.00
M_NS500382:60:HKGL5BGX3:3:22402:6347:4991 47310088 66 46.97
M_NS500382:60:HKGL5BGX3:1:11102:8052:3415 4070094777 73 30.14
M_NS500382:60:HKGL5BGX3:3:22408:8736:14510 3111338292 61 72.13
M_NS500382:60:HKGL5BGX3:3:21605:17221:14502 2537409542 72 70.83
M_NS500382:60:HKGL5BGX3:2:13304:22427:3778 47310088 41 26.83
M_NS500382:60:HKGL5BGX3:4:13507:21967:13277 3111338292 73 67.12
M_NS500382:60:HKGL5BGX3:1:11102:1969:4381 3111338292 44 68.18
M_NS500382:60:HKGL5BGX3:1:11102:3319:4492 47310088 58 48.28
M_NS500382:60:HKGL5BGX3:3:11607:9466:15222 3111338292 53 67.92
M_NS500382:60:HKGL5BGX3:3:21406:14539:3483 3111338292 53 73.58
M_NS500382:60:HKGL5BGX3:2:23309:18602:15143 2537409542 57 71.93
M_NS500382:60:HKGL5BGX3:1:11102:7493:6095 2501456156 57 35.09
M_NS500382:60:HKGL5BGX3:1:11102:3932:6110 3111338292 108 59.26
M_NS500382:60:HKGL5BGX3:2:21311:8716:9269 1786555517 65 64.62
M_NS500382:60:HKGL5BGX3:4:21503:10736:13455 3111338292 58 68.97
M_NS500382:60:HKGL5BGX3:3:23512:20272:18619 1782216901 50 72.00
M_NS500382:60:HKGL5BGX3:2:22202:20040:14730 2542387049 59 72.88
M_NS500382:60:HKGL5BGX3:4:13612:9184:17724 2501456156 48 56.25
M_NS500382:60:HKGL5BGX3:4:13604:18842:4828 3111338292 43 58.14
M_NS500382:60:HKGL5BGX3:1:11102:14761:5654 1786555517 44 77.27
M_NS500382:60:HKGL5BGX3:1:11102:5760:5887 4070094777 63 42.86
M_NS500382:60:HKGL5BGX3:1:11102:21595:5940 2542387049 48 66.67
M_NS500382:60:HKGL5BGX3:3:22612:26579:5149 3111338292 63 68.25
M_NS500382:60:HKGL5BGX3:1:11102:14516:7072 3111338292 65 64.62
M_NS500382:60:HKGL5BGX3:3:23611:10681:7867 1860739569 53 71.70
M_NS500382:60:HKGL5BGX3:3:21601:5404:17401 3111338292 58 74.14
M_NS500382:60:HKGL5BGX3:1:11102:3193:7615 2537409542 42 47.62
M_NS500382:60:HKGL5BGX3:1:11102:2264:7706 485307073 39 74.36
M_NS500382:60:HKGL5BGX3:2:21307:4416:3858 2542387049 43 72.09
M_NS500382:60:HKGL5BGX3:3:21401:14501:5050 1782216901 48 70.83
M_NS500382:60:HKGL5BGX3:4:22610:3391:5785 3111338292 52 75.00
M_NS500382:60:HKGL5BGX3:3:23405:15016:11852 3111338292 46 71.74
M_NS500382:60:HKGL5BGX3:3:22510:6161:13020 2537409542 49 79.59
M_NS500382:60:HKGL5BGX3:1:11102:20668:8142 3111338292 105 68.57
M_NS500382:60:HKGL5BGX3:1:11102:10157:8148 1786555517 39 87.18
M_NS500382:60:HKGL5BGX3:1:11102:11720:8494 3111338292 61 72.13
M_NS500382:60:HKGL5BGX3:2:13306:26756:16270 3111338292 78 64.10
M_NS500382:60:HKGL5BGX3:1:11102:10839:8690 1334717807 48 58.33
M_NS500382:60:HKGL5BGX3:1:11102:17933:8769 391796048 55 45.45
M_NS500382:60:HKGL5BGX3:2:23212:10406:8858 3111338292 93 65.59
M_NS500382:60:HKGL5BGX3:1:11102:25378:9324 1119752318 50 64.00
M_NS500382:60:HKGL5BGX3:1:11102:7755:9589 1334717807 40 70.00
M_NS500382:60:HKGL5BGX3:1:11102:5172:10280 2501456156 38 34.21
M_NS500382:60:HKGL5BGX3:1:11102:7454:10283 2501456156 43 30.23
M_NS500382:60:HKGL5BGX3:2:12107:25421:13951 1119752318 59 59.32
M_NS500382:60:HKGL5BGX3:1:11102:26621:10665 485307073 74 54.05
M_NS500382:60:HKGL5BGX3:1:11102:23664:10877 2988307104 41 36.59
M_NS500382:60:HKGL5BGX3:2:11106:21920:19178 3111338292 69 52.17
F_NS500382:60:HKGL5BGX3:2:23101:25390:6730 3111338292 76 71.05
M_NS500382:60:HKGL5BGX3:3:11507:21809:6758 3111338292 61 68.85
M_NS500382:60:HKGL5BGX3:2:22309:18038:12574 1782216901 89 69.66
M_NS500382:60:HKGL5BGX3:4:23606:21981:13553 2120640771 51 66.67
M_NS500382:60:HKGL5BGX3:4:22610:20443:16466 3111338292 72 70.83
M_NS500382:60:HKGL5BGX3:4:21409:1392:5935 3111338292 81 54.32
M_NS500382:60:HKGL5BGX3:1:11102:13677:13672 4070094777 58 48.28
M_NS500382:60:HKGL5BGX3:3:21408:17205:3118 1293883061 38 76.32
M_NS500382:60:HKGL5BGX3:2:21312:16129:15207 3111338292 63 74.60
M_NS500382:60:HKGL5BGX3:1:11102:25044:12274 3111338292 94 65.96
M_NS500382:60:HKGL5BGX3:1:11102:12513:12365 1786555517 67 67.16
M_NS500382:60:HKGL5BGX3:3:13601:23051:8144 2501456156 65 40.00
M_NS500382:60:HKGL5BGX3:2:13212:6405:8387 3111338292 131 70.23
M_NS500382:60:HKGL5BGX3:2:13105:24475:9171 3111338292 39 61.54
M_NS500382:60:HKGL5BGX3:1:11102:6322:14409 2988307104 42 38.10
M_NS500382:60:HKGL5BGX3:1:11102:6876:14778 3111338292 46 69.57
M_NS500382:60:HKGL5BGX3:2:23106:16973:15383 3111338292 57 63.16
M_NS500382:60:HKGL5BGX3:4:22507:14009:17625 4070094777 69 37.68
M_NS500382:60:HKGL5BGX3:3:21506:21555:14052 485307073 47 76.60
M_NS500382:60:HKGL5BGX3:2:13103:5513:14017 3111338292 47 76.60
M_NS500382:60:HKGL5BGX3:1:11102:26814:15320 47310088 67 32.84
M_NS500382:60:HKGL5BGX3:1:11102:8355:15386 3111338292 87 75.86
M_NS500382:60:HKGL5BGX3:2:23312:12208:14805 308296417 68 33.82
M_NS500382:60:HKGL5BGX3:1:11102:25029:15656 3111338292 50 80.00
