M_NS500559:167:HCLTNBGXT:2:22109:5238:9113 1750049983 44 50.00
M_NS500559:167:HCLTNBGXT:1:22203:17399:11328 3987290144 114 69.30
M_NS500559:167:HCLTNBGXT:3:13506:25305:1177 3707286674 83 65.06
M_NS500559:167:HCLTNBGXT:1:22102:24775:7917 330883440 87 37.93
M_NS500559:167:HCLTNBGXT:1:12211:22261:12064 1750049983 42 54.76
M_NS500559:167:HCLTNBGXT:2:12201:15491:8017 3224013471 70 31.43
M_NS500559:167:HCLTNBGXT:3:11601:26159:16215 3987290144 43 74.42
M_NS500559:167:HCLTNBGXT:2:23209:6030:16639 330883440 59 30.51
M_NS500559:167:HCLTNBGXT:3:11503:23471:8659 1750049983 120 53.33
M_NS500559:167:HCLTNBGXT:1:12103:12913:7613 3987290144 56 58.93
M_NS500559:167:HCLTNBGXT:2:23111:26857:16308 3707286674 96 60.42
M_M02279:795:000000000-DK97M:1:1101:17011:2015 1750049983 54 46.30
M_NS500559:167:HCLTNBGXT:2:22210:3897:16623 1750049983 45 55.56
M_NS500559:167:HCLTNBGXT:1:12202:4306:13785 3707286674 75 70.67
M_M02279:795:000000000-DK97M:1:1101:16464:2095 3478659478 68 35.29
M_NS500559:167:HCLTNBGXT:1:22108:4999:6545 2429747686 99 61.62
M_NS500559:167:HCLTNBGXT:2:21102:21019:18554 2429747686 82 57.32
M_M02279:795:000000000-DK97M:1:1101:11240:2195 3707286674 58 70.69
M_NS500559:167:HCLTNBGXT:1:13103:17717:13794 3707286674 49 46.94
M_NS500559:167:HCLTNBGXT:2:13307:14240:9526 1702518171 41 46.34
M_NS500559:167:HCLTNBGXT:3:22605:26441:18568 3707286674 106 59.43
M_NS500559:167:HCLTNBGXT:1:13201:22046:11554 3707286674 61 63.93
M_M02279:795:000000000-DK97M:1:1101:13992:2353 1750049983 48 43.75
M_NS500559:167:HCLTNBGXT:3:11509:20869:2892 3707286674 101 50.50
M_NS500559:167:HCLTNBGXT:2:11211:11515:3493 3987290144 54 74.07
M_M02279:795:000000000-DK97M:1:1101:15673:2429 2776519143 70 40.00
M_NS500559:167:HCLTNBGXT:2:13202:16426:15665 3707286674 38 73.68
M_NS500559:167:HCLTNBGXT:1:12104:7722:5985 2776519143 51 54.90
M_NS500559:167:HCLTNBGXT:1:13312:4982:15763 31831535 131 41.22
M_NS500559:167:HCLTNBGXT:3:11610:16680:19719 3707286674 77 64.94
M_M02279:795:000000000-DK97M:1:1101:16870:2565 3707286674 42 52.38
M_NS500559:167:HCLTNBGXT:3:22611:16206:15805 1293883061 140 64.29
M_NS500559:167:HCLTNBGXT:1:23202:17206:11414 2429747686 44 47.73
M_NS500559:167:HCLTNBGXT:1:21312:21439:4706 3707286674 41 68.29
M_NS500559:167:HCLTNBGXT:2:22209:20436:10328 3707286674 40 55.00
M_NS500559:167:HCLTNBGXT:3:21511:26468:3074 1750049983 104 38.46
M_NS500559:167:HCLTNBGXT:1:12307:18806:13986 2988307104 54 25.93
M_NS500559:167:HCLTNBGXT:4:23406:17197:20354 3707286674 57 59.65
M_M02279:795:000000000-DK97M:1:1101:18717:2669 3707286674 91 61.54
M_NS500559:167:HCLTNBGXT:1:23312:16649:7221 1293883061 78 65.38
M_NS500559:167:HCLTNBGXT:4:23509:17892:16233 2429747686 95 72.63
F_NS500559:167:HCLTNBGXT:1:12311:24547:6889 1750049983 76 57.89
M_NS500559:167:HCLTNBGXT:1:23106:16426:12255 2120640771 44 56.82
M_NS500559:167:HCLTNBGXT:2:21304:14750:1942 3987290144 71 52.11
M_NS500559:167:HCLTNBGXT:3:13401:2844:6539 3707286674 49 61.22
M_NS500559:167:HCLTNBGXT:1:21101:18189:2369 1293883061 40 70.00
M_NS500559:167:HCLTNBGXT:1:12104:24292:15899 2429747686 108 70.37
M_NS500559:167:HCLTNBGXT:2:21104:4211:11387 2120640771 67 68.66
M_NS500559:167:HCLTNBGXT:1:21104:18499:10037 2429747686 44 56.82
M_NS500559:167:HCLTNBGXT:2:11301:10181:10279 2120640771 49 69.39
M_NS500559:167:HCLTNBGXT:3:13602:1567:9208 1293883061 66 59.09
M_NS500559:167:HCLTNBGXT:3:22512:13166:14424 1750049983 83 39.76
M_NS500559:167:HCLTNBGXT:2:13311:3888:19072 1750049983 41 43.90
M_NS500559:167:HCLTNBGXT:4:22603:25668:8029 31831535 68 30.88
M_NS500559:167:HCLTNBGXT:2:22102:9023:9101 1750049983 62 66.13
R_NS500559:167:HCLTNBGXT:3:11510:20644:2560 4070094777 76 22.37
M_NS500559:167:HCLTNBGXT:4:22603:7851:20124 3707286674 44 56.82
M_M02279:795:000000000-DK97M:1:1101:16023:2961 1613611118 40 20.00
M_M02279:795:000000000-DK97M:1:1101:11821:2976 3707286674 77 64.94
M_NS500559:167:HCLTNBGXT:2:12204:10277:14816 3707286674 51 50.98
M_M02279:795:000000000-DK97M:1:1101:12232:2993 2120640771 65 75.38
M_M02279:795:000000000-DK97M:1:1101:21762:2996 1750049983 92 42.39
M_M02279:795:000000000-DK97M:1:1101:14602:3008 2938669641 82 40.24
R_NS500559:167:HCLTNBGXT:3:23407:26795:3963 2120640771 76 59.21
M_NS500559:167:HCLTNBGXT:2:21101:13467:17045 47310088 64 25.00
M_NS500559:167:HCLTNBGXT:2:11305:15579:5002 1750049983 97 47.42
M_NS500559:167:HCLTNBGXT:3:11601:24287:14937 2120640771 66 54.55
M_M02279:795:000000000-DK97M:1:1101:21890:3145 3987290144 66 59.09
M_M02279:795:000000000-DK97M:1:1101:9309:3154 2120640771 52 57.69
M_NS500559:167:HCLTNBGXT:1:23304:14330:9869 1415948987 46 67.39
M_NS500559:167:HCLTNBGXT:2:23112:11846:17353 1702518171 42 40.48
M_NS500559:167:HCLTNBGXT:2:21110:23936:18092 3987290144 74 41.89
M_NS500559:167:HCLTNBGXT:1:13311:18054:16604 3707286674 82 46.34
M_M02279:795:000000000-DK97M:1:1101:21454:3226 1750049983 79 49.37
M_NS500559:167:HCLTNBGXT:1:13205:10168:16632 3987290144 69 57.97
M_M02279:795:000000000-DK97M:1:1101:14978:3304 2429747686 43 65.12
M_NS500559:167:HCLTNBGXT:1:11104:21553:4859 2938669641 80 50.00
M_NS500559:167:HCLTNBGXT:4:23607:7427:5146 2429747686 39 61.54
