M_K00233:332:HVCC7BBXY:8:1101:3630:1384 2429747686 43 58.14
M_K00233:332:HVCC7BBXY:8:1101:14560:1402 2120640771 57 70.18
M_K00233:332:HVCC7BBXY:8:1101:22668:1420 1415948987 43 74.42
M_K00233:332:HVCC7BBXY:8:1101:16721:1455 2120640771 43 72.09
M_K00233:332:HVCC7BBXY:8:1101:26727:1490 1814323118 42 28.57
M_K00233:332:HVCC7BBXY:8:2120:15280:12990 1293883061 41 51.22
M_K00233:332:HVCC7BBXY:8:2220:7131:40086 1293883061 72 70.83
M_K00233:332:HVCC7BBXY:8:2206:2615:26248 1750049983 44 50.00
M_K00233:332:HVCC7BBXY:8:2212:28290:25193 1750049983 45 64.44
M_K00233:332:HVCC7BBXY:8:1101:28990:1648 1750049983 49 46.94
M_K00233:332:HVCC7BBXY:8:1101:26859:1719 1293883061 54 64.81
M_K00233:332:HVCC7BBXY:8:2219:14357:2422 31831535 42 42.86
M_K00233:332:HVCC7BBXY:8:1101:11363:1806 2429747686 66 48.48
M_K00233:332:HVCC7BBXY:8:1101:30117:1842 1750049983 55 49.09
M_K00233:332:HVCC7BBXY:8:1101:9749:1930 1814323118 58 32.76
M_K00233:332:HVCC7BBXY:8:1101:5792:1965 2120640771 47 74.47
M_K00233:332:HVCC7BBXY:8:1101:19958:1965 2429747686 43 67.44
M_K00233:332:HVCC7BBXY:8:2122:8613:32103 1293883061 38 71.05
M_K00233:332:HVCC7BBXY:8:1101:17706:2070 1293883061 45 75.56
M_K00233:332:HVCC7BBXY:8:2224:22912:34793 2429747686 54 57.41
M_K00233:332:HVCC7BBXY:8:2212:1509:30978 2429747686 52 61.54
M_K00233:332:HVCC7BBXY:8:1101:7781:2141 2429747686 52 65.38
M_K00233:332:HVCC7BBXY:8:1101:19745:2158 2429747686 48 60.42
M_K00233:332:HVCC7BBXY:8:2118:22384:19918 2429747686 47 70.21
M_K00233:332:HVCC7BBXY:8:2202:28026:19003 2120640771 46 67.39
M_K00233:332:HVCC7BBXY:8:2116:31467:48315 1814323118 58 25.86
M_K00233:332:HVCC7BBXY:8:1101:32765:2211 303210868 53 62.26
M_K00233:332:HVCC7BBXY:8:2222:19248:4743 1750049983 45 57.78
M_K00233:332:HVCC7BBXY:8:1101:26666:2228 2120640771 59 69.49
M_K00233:332:HVCC7BBXY:8:1101:23987:2299 2120640771 51 72.55
M_K00233:332:HVCC7BBXY:8:1101:13616:2369 1750049983 39 69.23
M_K00233:332:HVCC7BBXY:8:1101:4594:2387 1293883061 46 67.39
M_K00233:332:HVCC7BBXY:8:2202:5934:29255 1293883061 47 70.21
M_K00233:332:HVCC7BBXY:8:2113:18233:36429 2120640771 47 65.96
M_K00233:332:HVCC7BBXY:8:2113:7324:26740 31831535 43 51.16
M_K00233:332:HVCC7BBXY:8:1101:23581:2510 1750049983 39 61.54
M_K00233:332:HVCC7BBXY:8:1101:23784:2510 1750049983 43 37.21
M_K00233:332:HVCC7BBXY:8:2220:5487:21096 1750049983 42 38.10
M_K00233:332:HVCC7BBXY:8:2202:30005:31329 1750049983 70 54.29
M_K00233:332:HVCC7BBXY:8:2121:6593:44359 1293883061 58 75.86
M_K00233:332:HVCC7BBXY:8:2217:13078:17509 2429747686 44 61.36
M_K00233:332:HVCC7BBXY:8:1101:17624:2774 1750049983 66 31.82
M_K00233:332:HVCC7BBXY:8:1101:19350:2809 2429747686 43 51.16
M_K00233:332:HVCC7BBXY:8:2116:19766:35813 1782216901 47 72.34
M_K00233:332:HVCC7BBXY:8:1101:3214:2844 1750049983 70 65.71
M_K00233:332:HVCC7BBXY:8:2121:3285:37185 1782216901 37 64.86
M_K00233:332:HVCC7BBXY:8:2202:4411:16840 2429747686 39 71.79
M_K00233:332:HVCC7BBXY:8:1101:20872:2879 2120640771 69 72.46
M_K00233:332:HVCC7BBXY:8:1101:29051:2879 1750049983 60 53.33
M_K00233:332:HVCC7BBXY:8:1101:16315:2897 2429747686 42 59.52
M_K00233:332:HVCC7BBXY:8:1101:12337:2932 2120640771 46 76.09
M_K00233:332:HVCC7BBXY:8:2204:30513:23522 1750049983 55 61.82
M_K00233:332:HVCC7BBXY:8:2215:30330:13500 1750049983 58 56.90
M_K00233:332:HVCC7BBXY:8:1101:23449:3020 2429747686 38 60.53
M_K00233:332:HVCC7BBXY:8:1101:7030:3055 2537409542 40 80.00
M_K00233:332:HVCC7BBXY:8:1101:18375:3055 2429747686 72 61.11
M_K00233:332:HVCC7BBXY:8:1101:7486:3108 2429747686 43 53.49
M_K00233:332:HVCC7BBXY:8:2216:21410:27162 1750049983 38 50.00
M_K00233:332:HVCC7BBXY:8:2202:2341:22467 2429747686 43 81.40
M_K00233:332:HVCC7BBXY:8:2216:6400:27637 1293883061 55 56.36
M_K00233:332:HVCC7BBXY:8:1101:1468:3231 2120640771 41 70.73
M_K00233:332:HVCC7BBXY:8:2227:25936:18546 1322437659 38 71.05
M_K00233:332:HVCC7BBXY:8:1101:28524:3301 2120640771 44 75.00
M_K00233:332:HVCC7BBXY:8:2125:17706:32490 3478659478 98 41.84
M_K00233:332:HVCC7BBXY:8:2114:4279:40526 2120640771 51 70.59
M_K00233:332:HVCC7BBXY:8:1101:10653:3354 2429747686 74 60.81
M_K00233:332:HVCC7BBXY:8:1101:16336:3389 2429747686 60 48.33
M_K00233:332:HVCC7BBXY:8:2115:31913:37835 1293883061 36 52.78
M_K00233:332:HVCC7BBXY:8:1101:21562:3477 3478659478 45 46.67
M_K00233:332:HVCC7BBXY:8:1101:9425:3512 1750049983 51 41.18
M_K00233:332:HVCC7BBXY:8:2213:27712:32701 1814323118 58 32.76
M_K00233:332:HVCC7BBXY:8:1101:12591:3582 2429747686 36 58.33
M_K00233:332:HVCC7BBXY:8:1101:25286:3600 1750049983 49 61.22
M_K00233:332:HVCC7BBXY:8:1101:21572:3635 1750049983 46 52.17
M_K00233:332:HVCC7BBXY:8:1101:4624:3670 2429747686 60 70.00
M_K00233:332:HVCC7BBXY:8:1101:4087:3688 2120640771 46 65.22
M_K00233:332:HVCC7BBXY:8:2121:16741:17386 1814323118 56 25.00
M_K00233:332:HVCC7BBXY:8:1101:28057:3688 2429747686 53 58.49
M_K00233:332:HVCC7BBXY:8:1101:5446:3758 2120640771 51 70.59
M_K00233:332:HVCC7BBXY:8:1101:12286:3758 2120640771 48 81.25
M_K00233:332:HVCC7BBXY:8:1101:29934:3811 1750049983 42 57.14
M_K00233:332:HVCC7BBXY:8:2226:2158:41739 1293883061 39 66.67
M_K00233:332:HVCC7BBXY:8:1101:25012:3864 2429747686 56 64.29
M_K00233:332:HVCC7BBXY:8:1101:16193:3881 2120640771 45 62.22
M_K00233:332:HVCC7BBXY:8:1101:10206:3916 2429747686 53 50.94
M_K00233:332:HVCC7BBXY:8:2221:30858:37941 2429747686 39 61.54
M_K00233:332:HVCC7BBXY:8:1101:8998:4040 2429747686 46 60.87
M_K00233:332:HVCC7BBXY:8:2123:12449:46276 1750049983 48 39.58
M_K00233:332:HVCC7BBXY:8:2126:6959:9192 2120640771 65 73.85
M_K00233:332:HVCC7BBXY:8:1101:23348:4075 2120640771 55 80.00
M_K00233:332:HVCC7BBXY:8:2202:31162:24894 2120640771 41 73.17
M_K00233:332:HVCC7BBXY:8:1101:9902:4127 2429747686 80 57.50
M_K00233:332:HVCC7BBXY:8:1101:28432:4127 1293883061 45 53.33
M_K00233:332:HVCC7BBXY:8:1101:16264:4145 1293883061 40 70.00
M_K00233:332:HVCC7BBXY:8:1101:27346:4145 2429747686 37 72.97
M_K00233:332:HVCC7BBXY:8:2120:8491:28200 2120640771 54 72.22
M_K00233:332:HVCC7BBXY:8:2120:3123:16928 1814323118 57 31.58
M_K00233:332:HVCC7BBXY:8:1101:19410:4286 1750049983 71 32.39
F_K00233:332:HVCC7BBXY:8:1213:16549:28024 3111338292 76 67.11
M_K00233:332:HVCC7BBXY:8:2212:27996:13711 47310088 39 30.77
M_K00233:332:HVCC7BBXY:8:1101:25804:4356 303210868 55 74.55
M_K00233:332:HVCC7BBXY:8:2116:29406:11970 1786555517 49 71.43
M_K00233:332:HVCC7BBXY:8:1101:11129:4426 2120640771 46 73.91
M_K00233:332:HVCC7BBXY:8:2114:16884:21500 1293883061 68 66.18
M_K00233:332:HVCC7BBXY:8:2115:21450:37044 2429747686 45 42.22
M_K00233:332:HVCC7BBXY:8:1101:21582:4497 2429747686 56 57.14
M_K00233:332:HVCC7BBXY:8:1101:31893:4497 3478659478 48 47.92
M_K00233:332:HVCC7BBXY:8:1101:26606:4514 1293883061 40 60.00
M_K00233:332:HVCC7BBXY:8:1101:13707:4602 2429747686 58 67.24
M_K00233:332:HVCC7BBXY:8:1101:29051:4602 1750049983 41 46.34
M_K00233:332:HVCC7BBXY:8:2128:4493:9033 1293883061 42 57.14
M_K00233:332:HVCC7BBXY:8:1101:15250:4637 31831535 54 35.19
M_K00233:332:HVCC7BBXY:8:1101:14854:4690 2429747686 66 66.67
M_K00233:332:HVCC7BBXY:8:1101:2503:4708 1750049983 72 48.61
M_K00233:332:HVCC7BBXY:8:1101:28016:4708 2429747686 54 50.00
M_K00233:332:HVCC7BBXY:8:1101:8684:4725 2512280223 49 69.39
M_K00233:332:HVCC7BBXY:8:1101:22211:4743 2429747686 63 55.56
M_K00233:332:HVCC7BBXY:8:1101:28726:4778 1293883061 47 85.11
M_K00233:332:HVCC7BBXY:8:1101:6025:4796 1750049983 45 40.00
M_K00233:332:HVCC7BBXY:8:2127:18030:6853 1750049983 55 60.00
M_K00233:332:HVCC7BBXY:8:2220:31801:34125 2429747686 44 65.91
