M_NS500382:58:HKCMKBGX3:1:11103:8494:5872 2429747686 104 67.31
M_NS500382:58:HKCMKBGX3:1:11211:3854:8785 3987290144 39 64.10
M_NS500382:58:HKCMKBGX3:2:22207:19009:10797 31831535 54 55.56
M_NS500382:58:HKCMKBGX3:1:11309:16833:8172 3987290144 39 64.10
M_NS500382:58:HKCMKBGX3:1:11311:9869:2382 2429747686 61 68.85
M_NS500382:58:HKCMKBGX3:1:12102:16306:13434 2938669641 45 51.11
M_NS500382:58:HKCMKBGX3:1:12110:4440:2775 2988307104 88 34.09
M_NS500382:58:HKCMKBGX3:2:13112:5312:5903 1860739569 49 73.47
M_NS500382:58:HKCMKBGX3:1:12205:24693:8202 3066443016 58 41.38
M_NS500382:58:HKCMKBGX3:4:11603:21497:2328 308296417 42 47.62
M_NS500382:58:HKCMKBGX3:1:12209:7455:12339 1334717807 52 73.08
M_NS500382:58:HKCMKBGX3:4:21401:7509:3410 2511675631 62 46.77
M_NS500382:58:HKCMKBGX3:4:11510:15102:10775 2511675631 54 53.70
M_NS500382:58:HKCMKBGX3:4:11608:22958:6312 2938669641 52 50.00
M_NS500382:58:HKCMKBGX3:1:13107:7639:16825 1334717807 51 66.67
M_NS500382:58:HKCMKBGX3:2:22106:8255:12860 1782216901 78 71.79
M_NS500382:58:HKCMKBGX3:1:13306:1978:14914 2988307104 62 51.61
M_NS500382:58:HKCMKBGX3:2:13201:11246:7712 2120640771 38 81.58
M_NS500382:58:HKCMKBGX3:1:21109:25084:2168 3987290144 42 64.29
M_NS500382:58:HKCMKBGX3:2:13103:18124:3160 2429747686 95 61.05
M_NS500382:58:HKCMKBGX3:1:21211:25301:5844 2511675631 50 58.00
M_NS500382:58:HKCMKBGX3:2:23111:8170:10194 1782216901 78 71.79
M_NS500382:58:HKCMKBGX3:1:21307:17713:3041 62644031 48 58.33
M_NS500382:58:HKCMKBGX3:1:22203:10549:6943 1782216901 91 62.64
M_NS500382:58:HKCMKBGX3:1:22205:12393:13621 308296417 85 28.24
M_NS500382:58:HKCMKBGX3:4:23608:5890:15987 3987290144 54 77.78
M_NS500382:58:HKCMKBGX3:1:22304:25188:5193 2988307104 58 32.76
M_NS500382:58:HKCMKBGX3:1:22306:14968:14961 485307073 50 68.00
M_NS500382:58:HKCMKBGX3:4:22405:24838:12723 2938669641 38 60.53
M_NS500382:58:HKCMKBGX3:1:23203:13193:8736 1782216901 38 78.95
R_NS500382:58:HKCMKBGX3:2:23303:17696:9890 2120640771 75 68.00
M_NS500382:58:HKCMKBGX3:1:23208:26838:12746 2938669641 82 71.95
M_NS500382:58:HKCMKBGX3:2:11310:9813:10225 2938669641 58 41.38
M_NS500382:58:HKCMKBGX3:4:23407:7599:19492 1334717807 102 67.65
M_NS500382:58:HKCMKBGX3:1:23307:20482:18949 3987290144 49 69.39
M_NS500382:58:HKCMKBGX3:1:23306:26678:14338 2542387049 45 68.89
M_NS500382:58:HKCMKBGX3:2:11211:9946:10976 2501456156 65 44.62
M_NS500382:58:HKCMKBGX3:3:11403:26040:14450 1119752318 126 71.43
M_NS500382:58:HKCMKBGX3:3:11406:20916:7092 2542387049 56 73.21
M_NS500382:58:HKCMKBGX3:3:11509:19322:19216 3987290144 50 70.00
M_NS500382:58:HKCMKBGX3:3:11510:11866:10285 2511675631 62 46.77
M_NS500382:58:HKCMKBGX3:3:11512:8702:2021 1334717807 46 78.26
M_NS500382:58:HKCMKBGX3:3:12409:10370:5014 1293883061 57 75.44
M_NS500382:58:HKCMKBGX3:2:22101:25809:8067 3987290144 65 69.23
M_NS500382:58:HKCMKBGX3:3:12411:8428:9189 1860739569 49 57.14
M_NS500382:58:HKCMKBGX3:3:12412:22155:13280 2511675631 64 54.69
F_NS500382:58:HKCMKBGX3:2:13304:25396:5794 3987290144 76 67.11
M_NS500382:58:HKCMKBGX3:4:11402:12597:8451 1293883061 46 69.57
M_NS500382:58:HKCMKBGX3:3:12605:16676:6562 1334717807 69 65.22
M_NS500382:58:HKCMKBGX3:4:11604:17356:12833 2542387049 83 61.45
M_NS500382:58:HKCMKBGX3:3:13402:18169:9918 2503955231 43 62.79
M_NS500382:58:HKCMKBGX3:2:21212:19428:16788 3987290144 52 55.77
M_NS500382:58:HKCMKBGX3:3:13407:3049:10820 2988307104 52 23.08
R_NS500382:58:HKCMKBGX3:2:13304:25396:5794 3987290144 76 64.47
M_NS500382:58:HKCMKBGX3:2:21102:18225:9329 1119752318 126 71.43
M_NS500382:58:HKCMKBGX3:4:22410:7827:12078 2511675631 50 58.00
M_NS500382:58:HKCMKBGX3:3:13605:16732:3019 2511675631 94 46.81
M_NS500382:58:HKCMKBGX3:3:13608:4626:15355 2988307104 52 23.08
M_NS500382:58:HKCMKBGX3:3:21411:3221:12404 1860739569 51 64.71
M_NS500382:58:HKCMKBGX3:3:21505:18662:6079 2511675631 98 67.35
M_NS500382:58:HKCMKBGX3:4:13504:11668:8109 2511675631 54 55.56
M_NS500382:58:HKCMKBGX3:3:21606:2997:17966 727901164 47 29.79
M_NS500382:58:HKCMKBGX3:4:22608:8435:15374 62644031 59 57.63
